turbostat version 18.07.27 - Len Brown <lenb@kernel.org>
CPUID(0): GenuineIntel 0xd CPUID levels; 0x80000008 xlevels; family:model:stepping 0x6:3a:9 (6:58:9)
CPUID(1): SSE3 MONITOR SMX EIST TM2 TSC MSR ACPI-TM HT TM
CPUID(6): APERF, TURBO, DTS, PTM, No-HWP, No-HWPnotify, No-HWPwindow, No-HWPepp, No-HWPpkg, EPB
cpu7: MSR_IA32_MISC_ENABLE: 0x00850089 (TCC EIST MWAIT PREFETCH TURBO)
CPUID(7): No-SGX
cpu7: MSR_MISC_PWR_MGMT: 0x00400000 (ENable-EIST_Coordination DISable-EPB DISable-OOB)
RAPL: 1456 sec. Joule Counter Range, at 45 Watts
cpu7: MSR_PLATFORM_INFO: 0x80c10f0011b00
12 * 100.0 = 1200.0 MHz max efficiency frequency
27 * 100.0 = 2700.0 MHz base frequency
cpu7: MSR_IA32_POWER_CTL: 0x0014005d (C1E auto-promotion: DISabled)
cpu7: MSR_TURBO_RATIO_LIMIT: 0x23232425
35 * 100.0 = 3500.0 MHz max turbo 4 active cores
35 * 100.0 = 3500.0 MHz max turbo 3 active cores
36 * 100.0 = 3600.0 MHz max turbo 2 active cores
37 * 100.0 = 3700.0 MHz max turbo 1 active cores
cpu7: MSR_CONFIG_TDP_NOMINAL: 0x0000001b (base_ratio=27)
cpu7: MSR_CONFIG_TDP_LEVEL_1: 0x120000000000000 (PKG_MIN_PWR_LVL1=288 PKG_MAX_PWR_LVL1=0 LVL1_RATIO=0 PKG_TDP_LVL1=0)
cpu7: MSR_CONFIG_TDP_LEVEL_2: 0x120000000000000 (PKG_MIN_PWR_LVL2=288 PKG_MAX_PWR_LVL2=0 LVL2_RATIO=0 PKG_TDP_LVL2=0)
cpu7: MSR_CONFIG_TDP_CONTROL: 0x80000000 ( lock=1)
cpu7: MSR_TURBO_ACTIVATION_RATIO: 0x00000000 (MAX_NON_TURBO_RATIO=0 lock=0)
cpu7: MSR_PKG_CST_CONFIG_CONTROL: 0x1e008404 (UNdemote-C3, UNdemote-C1, demote-C3, demote-C1, locked, pkg-cstate-limit=4 (pc7))
cpu7: POLL: CPUIDLE CORE POLL IDLE
cpu7: C1: MWAIT 0x00
cpu7: C1E: MWAIT 0x01
cpu7: C3: MWAIT 0x10
cpu7: C6: MWAIT 0x20
cpu7: C7: MWAIT 0x30
cpu7: cpufreq driver: intel_pstate
cpu7: cpufreq governor: performance
cpufreq intel_pstate no_turbo: 0
cpu7: MSR_MISC_FEATURE_CONTROL: 0x00000000 (L2-Prefetch L2-Prefetch-pair L1-Prefetch L1-IP-Prefetch)
cpu0: MSR_IA32_ENERGY_PERF_BIAS: 0x00000006 (balanced)
cpu0: MSR_RAPL_POWER_UNIT: 0x000a1003 (0.125000 Watts, 0.000015 Joules, 0.000977 sec.)
cpu0: MSR_PKG_POWER_INFO: 0x01200168 (45 W TDP, RAPL 36 - 0 W, 0.000000 sec.)
cpu0: MSR_PKG_POWER_LIMIT: 0x800081c200dc8168 (locked)
cpu0: PKG Limit #1: ENabled (45.000000 Watts, 28.000000 sec, clamp DISabled)
cpu0: PKG Limit #2: ENabled (56.250000 Watts, 0.000977* sec, clamp DISabled)
cpu0: MSR_PP0_POLICY: 0
cpu0: MSR_PP0_POWER_LIMIT: 0x00000000 (UNlocked)
cpu0: Cores Limit: DISabled (0.000000 Watts, 0.000977 sec, clamp DISabled)
cpu0: MSR_PP1_POLICY: 0
cpu0: MSR_PP1_POWER_LIMIT: 0x00000000 (UNlocked)
cpu0: GFX Limit: DISabled (0.000000 Watts, 0.000977 sec, clamp DISabled)
cpu0: MSR_IA32_TEMPERATURE_TARGET: 0x00691200 (105 C)
cpu0: MSR_IA32_PACKAGE_THERM_STATUS: 0x88320108 (55 C)
cpu0: MSR_IA32_PACKAGE_THERM_INTERRUPT: 0x00c1ad00 (40 C, 60 C)
cpu7: MSR_PKGC3_IRTL: 0x0000883b (valid, 60416 ns)
cpu7: MSR_PKGC6_IRTL: 0x00008850 (valid, 81920 ns)
cpu7: MSR_PKGC7_IRTL: 0x00008857 (valid, 89088 ns)
Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IRQ	SMI	POLL	C1	C1E	C3	C6	C7	POLL%	C1%	C1E%	C3%	C6%	C7%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	PkgTmp	GFX%rc6	GFXMHz	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	PkgWatt	CorWatt	GFXWatt
463	12.58	3696	2691	477	8	0	0	26	7	0	285	0.00	0.00	0.07	0.04	0.00	87.28	12.90	0.49	0.00	74.03	72	73	0.00	350	0.00	0.00	0.00	0.00	18.37	14.51	0.00
462	12.53	3699	2691	382	0	0	0	0	0	0	158	0.00	0.00	0.00	0.00	0.00	87.45	12.64	0.00	0.00	74.82	73	73	0.00	350	0.00	0.00	0.00	0.00	18.35	14.49	0.00
463	12.59	3695	2691	487	8	0	1	25	9	0	246	0.00	0.00	0.07	0.05	0.00	87.27	12.91	0.31	0.00	74.19	73	73	0.00	350	0.00	0.00	0.00	0.00	18.36	14.51	0.00
462	12.53	3698	2691	385	0	0	0	2	0	0	163	0.00	0.00	0.00	0.00	0.00	87.45	12.65	0.00	0.00	74.82	72	72	0.00	350	0.00	0.00	0.00	0.00	18.34	14.48	0.00
464	12.58	3696	2691	451	8	0	3	16	7	0	257	0.00	0.00	0.06	0.04	0.00	87.30	12.90	0.30	0.00	74.22	73	73	0.00	350	0.00	0.00	0.00	0.00	18.35	14.50	0.00
463	12.56	3697	2691	400	0	0	0	0	0	0	177	0.00	0.00	0.00	0.00	0.00	87.42	12.67	0.00	0.00	74.77	74	73	0.00	350	0.00	0.00	0.00	0.00	18.36	14.50	0.00
464	12.59	3696	2691	437	8	0	1	19	7	0	248	0.00	0.00	0.08	0.01	0.00	87.30	12.98	0.31	0.00	74.12	74	73	0.00	350	0.00	0.00	0.00	0.00	18.40	14.54	0.00
462	12.54	3696	2690	392	0	0	0	4	3	0	166	0.00	0.00	0.00	0.02	0.00	87.37	12.68	0.04	0.00	74.74	72	72	0.00	350	0.00	0.00	0.00	0.00	18.31	14.46	0.00
464	12.60	3692	2692	453	16	0	1	24	11	0	250	0.00	0.00	0.03	0.07	0.00	87.34	12.93	0.30	0.00	74.16	74	74	0.00	350	0.00	0.00	0.00	0.00	18.38	14.52	0.00
462	12.53	3697	2691	387	0	0	0	2	1	0	164	0.00	0.00	0.00	0.00	0.00	87.44	12.68	0.01	0.00	74.78	73	72	0.00	350	0.00	0.00	0.00	0.00	18.33	14.47	0.00
464	12.60	3693	2691	479	8	0	3	20	9	0	288	0.00	0.00	0.07	0.05	0.00	87.25	12.97	0.28	0.00	74.14	73	73	0.00	600	0.00	0.00	0.00	0.00	18.39	14.53	0.00
462	12.53	3697	2691	393	0	0	0	0	2	0	172	0.00	0.00	0.00	0.01	0.00	87.44	12.67	0.02	0.00	74.78	73	74	0.00	350	0.00	0.00	0.00	0.00	18.34	14.49	0.00
464	12.60	3694	2691	467	8	0	0	17	14	0	274	0.00	0.00	0.09	0.04	0.00	87.25	13.01	0.33	0.00	74.07	73	73	0.00	350	0.00	0.00	0.00	0.00	18.39	14.53	0.00
462	12.53	3697	2691	401	0	0	0	0	0	0	184	0.00	0.00	0.00	0.00	0.00	87.45	12.67	0.00	0.00	74.80	74	74	0.00	350	0.00	0.00	0.00	0.00	18.37	14.52	0.00
463	12.58	3693	2691	451	8	0	2	21	9	0	258	0.00	0.00	0.10	0.02	0.00	87.28	12.97	0.47	0.00	73.99	73	74	0.00	350	0.00	0.00	0.00	0.00	18.38	14.53	0.00
462	12.53	3698	2691	381	0	0	0	2	0	0	158	0.00	0.00	0.00	0.00	0.00	87.45	12.66	0.00	0.00	74.81	73	74	0.00	350	0.00	0.00	0.00	0.00	18.35	14.50	0.00
463	12.58	3695	2691	423	8	0	3	22	7	0	229	0.00	0.00	0.07	0.05	0.00	87.27	12.90	0.31	0.00	74.21	73	74	0.00	350	0.00	0.00	0.00	0.00	18.40	14.54	0.00
462	12.53	3697	2691	378	0	0	0	1	3	0	150	0.00	0.00	0.00	0.02	0.00	87.42	12.67	0.04	0.00	74.77	73	73	0.00	350	0.00	0.00	0.00	0.00	18.34	14.49	0.00
463	12.59	3694	2691	437	8	0	3	19	8	0	246	0.00	0.00	0.03	0.03	0.00	87.33	12.94	0.36	0.00	74.12	74	73	0.00	350	0.00	0.00	0.00	0.00	18.38	14.53	0.00
462	12.53	3697	2691	386	0	0	0	0	0	0	165	0.00	0.00	0.00	0.00	0.00	87.43	12.67	0.00	0.00	74.79	73	73	0.00	350	0.00	0.00	0.00	0.00	18.31	14.46	0.00
463	12.58	3695	2691	419	8	0	3	24	8	1	223	0.00	0.00	0.03	0.05	0.02	87.30	12.81	0.55	0.04	74.03	73	73	0.00	350	0.00	0.00	0.00	0.00	18.37	14.51	0.00
462	12.54	3696	2691	380	0	0	0	2	0	0	167	0.00	0.00	0.00	0.00	0.00	87.43	12.68	0.00	0.00	74.78	73	73	0.00	350	0.00	0.00	0.00	0.00	18.36	14.50	0.00
463	12.58	3695	2691	424	8	0	0	22	8	0	220	0.00	0.00	0.11	0.04	0.00	87.24	12.96	0.51	0.00	73.95	73	73	0.00	350	0.00	0.00	0.00	0.00	18.37	14.52	0.00
463	12.56	3697	2691	392	8	0	0	5	0	1	170	0.00	0.00	0.01	0.00	0.01	87.42	12.69	0.00	0.02	74.73	73	73	0.00	350	0.00	0.00	0.00	0.00	18.34	14.48	0.00
463	12.58	3693	2691	441	8	0	3	20	11	0	243	0.00	0.01	0.09	0.02	0.00	87.28	12.97	0.51	0.00	73.94	73	72	0.00	350	0.00	0.00	0.00	0.00	18.35	14.49	0.00
462	12.53	3697	2691	384	0	0	0	0	0	0	165	0.00	0.00	0.00	0.00	0.00	87.44	12.67	0.00	0.00	74.80	74	74	0.00	350	0.00	0.00	0.00	0.00	18.34	14.48	0.00
463	12.58	3695	2691	411	8	0	0	24	9	0	213	0.00	0.00	0.03	0.05	0.00	87.32	12.88	0.31	0.00	74.23	73	74	0.00	350	0.00	0.00	0.00	0.00	18.36	14.51	0.00
462	12.53	3697	2691	395	0	0	0	0	0	0	175	0.00	0.00	0.00	0.00	0.00	87.44	12.68	0.00	0.00	74.79	73	73	0.00	350	0.00	0.00	0.00	0.00	18.34	14.48	0.00
464	12.59	3696	2691	468	8	0	1	25	9	0	265	0.00	0.00	0.07	0.05	0.00	87.27	12.92	0.23	0.00	74.26	74	74	0.00	350	0.00	0.00	0.00	0.00	18.39	14.54	0.00
462	12.53	3697	2691	381	0	0	1	0	0	0	159	0.00	0.00	0.00	0.00	0.00	87.44	12.67	0.00	0.00	74.80	73	74	0.00	350	0.00	0.00	0.00	0.00	18.32	14.47	0.00
463	12.58	3695	2691	428	8	0	4	22	7	0	235	0.00	0.01	0.13	0.04	0.00	87.22	13.03	0.29	0.00	74.10	72	73	0.00	350	0.00	0.00	0.00	0.00	18.37	14.52	0.00
462	12.53	3698	2691	399	0	0	0	0	0	0	179	0.00	0.00	0.00	0.00	0.00	87.44	12.68	0.00	0.00	74.79	73	73	0.00	350	0.00	0.00	0.00	0.00	18.35	14.49	0.00
463	12.58	3696	2691	419	8	0	3	21	8	0	222	0.00	0.00	0.07	0.04	0.00	87.28	12.90	0.31	0.00	74.21	72	73	0.00	350	0.00	0.00	0.00	0.00	18.37	14.52	0.00
462	12.53	3697	2691	385	0	0	0	0	0	0	167	0.00	0.00	0.00	0.00	0.00	87.44	12.67	0.00	0.00	74.79	72	72	0.00	350	0.00	0.00	0.00	0.00	18.32	14.46	0.00
463	12.58	3695	2691	439	8	0	2	26	5	0	237	0.00	0.00	0.07	0.05	0.00	87.28	12.91	0.28	0.00	74.22	72	73	0.00	350	0.00	0.00	0.00	0.00	18.35	14.50	0.00
462	12.63	3698	2670	389	0	0	0	1	1	0	166	0.00	0.00	0.00	0.01	0.00	86.65	12.77	0.03	0.00	74.57	72	72	0.00	350	0.00	0.00	0.00	0.00	18.06	14.26	0.00
465	12.52	3693	2712	491	8	1	1	19	10	0	290	0.00	0.00	0.06	0.05	0.00	88.02	12.85	0.48	0.00	74.15	73	73	0.00	350	0.00	0.00	0.00	0.00	18.67	14.76	0.00
462	12.53	3697	2692	396	0	0	1	0	1	0	176	0.00	0.00	0.00	0.00	0.00	87.45	12.68	0.01	0.00	74.79	74	74	0.00	350	0.00	0.00	0.00	0.00	18.33	14.47	0.00
465	12.62	3695	2691	451	16	0	1	26	9	0	259	0.00	0.00	0.08	0.05	0.00	87.26	12.93	0.31	0.00	74.15	74	74	0.00	350	0.00	0.00	0.00	0.00	18.38	14.53	0.00
462	12.54	3697	2691	394	0	0	0	0	0	0	181	0.00	0.00	0.00	0.00	0.00	87.43	12.69	0.00	0.00	74.77	72	73	0.00	350	0.00	0.00	0.00	0.00	18.34	14.49	0.00
463	12.58	3694	2691	424	8	0	0	25	7	0	229	0.00	0.00	0.09	0.01	0.00	87.29	12.99	0.31	0.00	74.12	73	74	0.00	350	0.00	0.00	0.00	0.00	18.37	14.52	0.00
462	12.53	3698	2691	401	0	0	0	1	1	0	175	0.00	0.00	0.01	0.00	0.00	87.43	12.71	0.00	0.00	74.75	72	73	0.00	350	0.00	0.00	0.00	0.00	18.34	14.49	0.00
463	12.58	3693	2691	479	8	0	4	20	12	0	283	0.00	0.00	0.06	0.06	0.00	87.27	12.90	0.51	0.00	74.01	73	73	0.00	350	0.00	0.00	0.00	0.00	18.35	14.50	0.00
462	12.53	3698	2691	374	0	0	0	0	0	0	144	0.00	0.00	0.00	0.00	0.00	87.45	12.64	0.00	0.00	74.83	73	73	0.00	350	0.00	0.00	0.00	0.00	18.34	14.49	0.00
463	12.58	3695	2691	476	8	0	1	22	9	0	277	0.00	0.00	0.03	0.05	0.00	87.31	12.92	0.31	0.00	74.18	73	73	0.00	350	0.00	0.00	0.00	0.00	18.38	14.53	0.00
462	12.54	3698	2691	363	0	0	0	0	1	0	146	0.00	0.00	0.00	0.01	0.00	87.43	12.64	0.01	0.00	74.81	73	74	0.00	350	0.00	0.00	0.00	0.00	18.34	14.49	0.00
464	12.58	3696	2691	418	8	0	2	22	6	0	224	0.00	0.00	0.06	0.04	0.00	87.29	12.85	0.39	0.00	74.17	73	73	0.00	350	0.00	0.00	0.00	0.00	18.37	14.52	0.00
462	12.53	3698	2691	412	0	0	0	1	2	0	188	0.00	0.00	0.00	0.02	0.00	87.42	12.67	0.03	0.00	74.76	75	74	0.00	350	0.00	0.00	0.00	0.00	18.37	14.52	0.00
464	12.59	3695	2691	440	8	0	2	27	3	0	254	0.00	0.00	0.08	0.04	0.00	87.26	12.93	0.26	0.00	74.21	74	74	0.00	350	0.00	0.00	0.00	0.00	18.41	14.56	0.00
462	12.53	3698	2691	382	0	0	0	1	0	0	165	0.00	0.00	0.00	0.00	0.00	87.44	12.66	0.00	0.00	74.81	73	73	0.00	350	0.00	0.00	0.00	0.00	18.35	14.50	0.00
464	12.59	3695	2691	489	8	0	3	18	8	0	280	0.00	0.00	0.12	0.04	0.00	87.22	13.04	0.25	0.00	74.13	73	73	0.00	350	0.00	0.00	0.00	0.00	18.38	14.54	0.00
462	12.54	3698	2691	410	0	0	0	0	0	0	191	0.00	0.00	0.00	0.00	0.00	87.44	12.67	0.00	0.00	74.79	73	73	0.00	350	0.00	0.00	0.00	0.00	18.37	14.52	0.00
464	12.58	3696	2691	422	8	0	0	21	10	0	228	0.00	0.00	0.03	0.05	0.00	87.32	12.86	0.42	0.00	74.14	73	74	0.00	350	0.00	0.00	0.00	0.00	18.38	14.53	0.00
463	12.56	3698	2691	384	8	0	0	2	2	0	167	0.00	0.00	0.00	0.01	0.00	87.43	12.65	0.03	0.00	74.76	73	74	0.00	350	0.00	0.00	0.00	0.00	18.36	14.50	0.00
463	12.58	3696	2691	450	8	0	1	26	7	0	253	0.00	0.00	0.07	0.04	0.00	87.28	12.88	0.52	0.00	74.02	73	73	0.00	350	0.00	0.00	0.00	0.00	18.36	14.51	0.00
462	12.63	3698	2671	376	0	0	0	1	1	0	158	0.00	0.00	0.01	0.00	0.00	86.67	12.76	0.00	0.00	74.61	73	73	0.00	350	0.00	0.00	0.00	0.00	18.06	14.27	0.00
463	12.48	3696	2712	482	8	0	0	22	10	0	268	0.00	0.00	0.12	0.05	0.00	88.01	12.89	0.30	0.00	74.33	74	74	0.00	350	0.00	0.00	0.00	0.00	18.68	14.77	0.00
462	12.54	3698	2691	380	0	0	0	1	2	0	163	0.00	0.00	0.00	0.01	0.00	87.43	12.66	0.01	0.00	74.79	74	74	0.00	350	0.00	0.00	0.00	0.00	18.36	14.50	0.00
464	12.59	3696	2691	445	8	0	0	25	9	0	246	0.00	0.00	0.07	0.05	0.00	87.28	12.91	0.30	0.00	74.21	73	73	0.00	350	0.00	0.00	0.00	0.00	18.39	14.53	0.00
462	12.53	3698	2691	403	0	0	0	3	0	0	177	0.00	0.00	0.01	0.00	0.00	87.44	12.68	0.00	0.00	74.79	73	73	0.00	350	0.00	0.00	0.00	0.00	18.35	14.50	0.00
463	12.58	3695	2691	448	8	0	1	23	10	0	254	0.00	0.00	0.14	0.03	0.00	87.22	13.04	0.52	0.00	73.86	72	73	0.00	350	0.00	0.00	0.00	0.00	18.38	14.53	0.00
462	12.53	3698	2691	365	0	0	0	0	0	0	139	0.00	0.00	0.00	0.00	0.00	87.45	12.63	0.00	0.00	74.84	74	74	0.00	350	0.00	0.00	0.00	0.00	18.33	14.48	0.00
465	12.62	3694	2691	434	8	0	4	32	9	0	236	0.00	0.00	0.24	0.05	0.00	87.06	13.22	0.31	0.00	73.85	72	74	0.00	350	0.00	0.00	0.00	0.00	18.43	14.57	0.00
462	12.54	3698	2691	390	0	0	0	1	0	0	168	0.00	0.00	0.00	0.00	0.00	87.44	12.65	0.00	0.00	74.81	72	73	0.00	350	0.00	0.00	0.00	0.00	18.36	14.51	0.00
464	12.59	3696	2691	486	8	0	0	22	8	0	290	0.00	0.00	0.07	0.06	0.00	87.26	12.91	0.34	0.00	74.16	74	73	0.00	350	0.00	0.00	0.00	0.00	18.39	14.54	0.00
462	12.53	3698	2691	379	0	0	0	1	0	1	151	0.00	0.00	0.00	0.00	0.02	87.43	12.64	0.00	0.03	74.79	74	73	0.00	350	0.00	0.00	0.00	0.00	18.33	14.48	0.00
463	12.58	3696	2691	419	8	0	3	21	7	0	226	0.00	0.00	0.03	0.05	0.00	87.32	12.89	0.29	0.00	74.24	75	75	0.00	350	0.00	0.00	0.00	0.00	18.39	14.53	0.00
462	12.53	3698	2691	401	0	0	0	2	0	0	177	0.00	0.00	0.01	0.00	0.00	87.44	12.67	0.00	0.00	74.80	72	72	0.00	350	0.00	0.00	0.00	0.00	18.35	14.49	0.00
465	12.62	3696	2691	473	16	0	0	24	14	0	278	0.00	0.00	0.07	0.09	0.00	87.23	12.91	0.33	0.00	74.14	73	73	0.00	350	0.00	0.00	0.00	0.00	18.39	14.53	0.00
462	12.54	3698	2691	377	0	0	0	0	1	0	163	0.00	0.00	0.00	0.00	0.00	87.44	12.65	0.01	0.00	74.80	74	73	0.00	350	0.00	0.00	0.00	0.00	18.32	14.47	0.00
464	12.60	3695	2691	471	8	0	3	21	10	0	268	0.00	0.00	0.07	0.05	0.00	87.25	12.96	0.32	0.00	74.12	74	74	0.00	550	0.00	0.00	0.00	0.00	18.39	14.54	0.00
462	12.54	3698	2691	447	0	0	0	0	1	0	226	0.00	0.00	0.00	0.01	0.00	87.43	12.69	0.01	0.00	74.76	73	73	0.00	350	0.00	0.00	0.00	0.00	18.34	14.49	0.00
463	12.59	3694	2691	463	8	0	2	24	12	0	255	0.00	0.00	0.07	0.07	0.00	87.24	12.94	0.34	0.00	74.13	72	72	0.00	350	0.00	0.00	0.00	0.00	18.36	14.51	0.00
466	12.66	3694	2691	379	0	0	0	2	0	0	163	0.00	0.00	0.00	0.00	0.00	87.32	12.79	0.00	0.00	74.55	73	72	0.00	350	0.00	0.00	0.00	0.00	18.38	14.53	0.00
464	12.59	3696	2691	456	8	0	1	25	8	0	255	0.00	0.00	0.08	0.05	0.00	87.27	12.93	0.31	0.00	74.17	73	73	0.00	350	0.00	0.00	0.00	0.00	18.37	14.53	0.00
462	12.55	3696	2691	381	0	0	0	0	1	0	170	0.00	0.00	0.00	0.00	0.00	87.42	12.68	0.01	0.00	74.77	73	73	0.00	350	0.00	0.00	0.00	0.00	18.33	14.48	0.00
463	12.58	3694	2691	428	8	0	1	19	10	0	230	0.00	0.00	0.02	0.05	0.00	87.32	12.89	0.33	0.00	74.20	74	73	0.00	350	0.00	0.00	0.00	0.00	18.35	14.50	0.00
462	12.59	3698	2679	387	0	0	0	3	1	0	167	0.00	0.00	0.01	0.02	0.00	86.98	12.58	0.03	0.00	74.80	73	73	0.00	350	0.00	0.00	0.00	0.00	18.10	14.30	0.00
464	12.53	3695	2703	477	8	0	3	24	8	0	268	0.00	0.00	0.07	0.06	0.00	87.69	13.06	0.35	0.00	74.07	73	73	0.00	350	0.00	0.00	0.00	0.00	18.58	14.69	0.00
462	12.53	3698	2691	385	0	0	0	0	0	0	168	0.00	0.00	0.00	0.00	0.00	87.44	12.67	0.00	0.00	74.80	74	74	0.00	350	0.00	0.00	0.00	0.00	18.34	14.49	0.00
474	13.12	3690	2643	433	8	0	1	24	9	0	235	0.00	0.00	0.11	0.01	0.00	85.17	13.27	0.30	0.00	73.32	73	73	0.00	350	0.00	0.00	0.00	0.00	18.06	14.30	0.00
461	12.31	3692	2739	468	0	0	0	1	0	0	235	0.00	0.00	0.00	0.00	0.00	89.22	12.58	0.00	0.00	75.11	73	74	0.00	350	0.00	0.00	0.00	0.00	18.75	14.82	0.00
465	12.60	3696	2693	433	16	0	2	21	16	0	228	0.00	0.00	0.08	0.02	0.00	87.35	12.89	0.45	0.00	74.05	73	73	0.00	350	0.00	0.00	0.00	0.00	18.38	14.53	0.00
462	12.53	3699	2691	395	0	0	0	1	0	0	173	0.00	0.00	0.01	0.00	0.00	87.45	12.67	0.00	0.00	74.80	73	73	0.00	350	0.00	0.00	0.00	0.00	18.36	14.52	0.00
463	12.58	3696	2691	425	8	0	2	27	14	0	213	0.00	0.00	0.03	0.06	0.00	87.31	12.78	0.46	0.00	74.18	73	73	0.00	350	0.00	0.00	0.00	0.00	18.36	14.52	0.00
462	12.53	3699	2691	372	0	0	0	0	1	0	152	0.00	0.00	0.00	0.03	0.00	87.43	12.64	0.05	0.00	74.79	74	73	0.00	350	0.00	0.00	0.00	0.00	18.35	14.50	0.00
463	12.58	3696	2691	425	8	0	0	30	19	0	206	0.00	0.00	0.12	0.06	0.00	87.21	12.96	0.41	0.00	74.05	73	74	0.00	350	0.00	0.00	0.00	0.00	18.40	14.54	0.00
463	12.57	3697	2691	394	0	0	2	12	6	0	184	0.00	0.00	0.01	0.02	0.00	87.36	12.74	0.04	0.00	74.65	72	72	0.00	350	0.00	0.00	0.00	0.00	18.36	14.51	0.00
463	12.56	3697	2691	445	8	0	3	16	0	0	225	0.00	0.04	0.02	0.00	0.00	87.37	12.78	0.29	0.00	74.37	74	74	0.00	350	0.00	0.00	0.00	0.00	18.35	14.51	0.00
464	12.59	3696	2691	474	8	0	1	20	6	0	273	0.00	0.00	0.06	0.04	0.00	87.29	12.90	0.23	0.00	74.29	72	72	0.00	350	0.00	0.00	0.00	0.00	18.38	14.53	0.00
462	12.53	3699	2691	463	0	0	0	3	1	0	226	0.00	0.00	0.00	0.00	0.00	87.43	12.67	0.01	0.00	74.78	73	73	0.00	350	0.00	0.00	0.00	0.00	18.36	14.51	0.00
463	12.58	3696	2691	457	8	0	4	23	7	0	259	0.00	0.00	0.11	0.03	0.00	87.26	12.98	0.39	0.00	74.05	73	73	0.00	350	0.00	0.00	0.00	0.00	18.40	14.55	0.00
462	12.53	3698	2691	412	0	0	0	0	2	0	192	0.00	0.00	0.00	0.02	0.00	87.43	12.65	0.05	0.00	74.78	73	73	0.00	350	0.00	0.00	0.00	0.00	18.32	14.48	0.00
464	12.58	3696	2691	440	8	0	2	21	7	0	240	0.00	0.00	0.03	0.05	0.00	87.32	12.93	0.34	0.00	74.15	72	73	0.00	350	0.00	0.00	0.00	0.00	18.37	14.52	0.00
462	12.53	3699	2691	457	0	0	0	1	0	0	237	0.00	0.00	0.00	0.00	0.00	87.44	12.69	0.00	0.00	74.78	73	73	0.00	350	0.00	0.00	0.00	0.00	18.34	14.49	0.00
463	12.58	3696	2691	461	8	0	1	26	7	0	254	0.00	0.00	0.12	0.06	0.00	87.21	13.00	0.33	0.00	74.08	73	73	0.00	350	0.00	0.00	0.00	0.00	18.37	14.52	0.00
462	12.53	3695	2691	456	0	0	0	11	2	0	231	0.00	0.00	0.39	0.00	0.00	87.05	13.46	0.01	0.00	74.00	73	74	0.00	350	0.00	0.00	0.00	0.00	18.37	14.52	0.00
465	12.61	3695	2691	452	16	0	1	21	8	0	261	0.00	0.00	0.07	0.05	0.00	87.27	12.90	0.32	0.00	74.17	73	73	0.00	350	0.00	0.00	0.00	0.00	18.39	14.54	0.00
462	12.54	3699	2691	438	0	0	0	1	0	0	219	0.00	0.00	0.00	0.00	0.00	87.44	12.68	0.00	0.00	74.78	73	73	0.00	350	0.00	0.00	0.00	0.00	18.33	14.49	0.00
464	12.59	3695	2691	553	8	0	0	23	10	0	360	0.00	0.00	0.07	0.05	0.00	87.25	13.00	0.33	0.00	74.08	73	73	0.00	350	0.00	0.00	0.00	0.00	18.35	14.51	0.00
462	12.53	3699	2691	436	0	0	0	0	2	0	213	0.00	0.00	0.00	0.01	0.00	87.44	12.67	0.00	0.00	74.79	73	73	0.00	350	0.00	0.00	0.00	0.00	18.32	14.47	0.00
464	12.58	3696	2691	476	8	0	1	20	10	0	280	0.00	0.00	0.12	0.05	0.00	87.22	13.03	0.32	0.00	74.07	73	73	0.00	350	0.00	0.00	0.00	0.00	18.37	14.52	0.00
462	12.53	3699	2691	406	0	0	0	0	2	0	185	0.00	0.00	0.00	0.01	0.00	87.44	12.65	0.00	0.00	74.82	73	73	0.00	350	0.00	0.00	0.00	0.00	18.33	14.48	0.00
463	12.58	3695	2691	469	8	0	0	19	10	0	264	0.00	0.00	0.16	0.05	0.00	87.19	13.09	0.32	0.00	74.01	74	74	0.00	350	0.00	0.00	0.00	0.00	18.40	14.56	0.00
462	12.53	3699	2691	397	0	0	0	3	0	0	177	0.00	0.00	0.01	0.00	0.00	87.44	12.66	0.00	0.00	74.81	74	74	0.00	350	0.00	0.00	0.00	0.00	18.35	14.50	0.00
464	12.59	3695	2691	445	8	0	2	21	10	0	251	0.00	0.00	0.12	0.04	0.00	87.22	13.00	0.39	0.00	74.02	73	73	0.00	350	0.00	0.00	0.00	0.00	18.40	14.55	0.00
462	12.53	3699	2691	428	0	0	1	0	0	0	211	0.00	0.00	0.00	0.00	0.00	87.45	12.66	0.00	0.00	74.81	74	74	0.00	350	0.00	0.00	0.00	0.00	18.36	14.51	0.00
464	12.59	3695	2691	491	8	0	1	24	7	1	286	0.00	0.00	0.17	0.05	0.02	87.16	13.11	0.30	0.03	73.96	74	73	0.00	350	0.00	0.00	0.00	0.00	18.41	14.56	0.00
462	12.55	3698	2691	432	0	0	1	5	0	0	224	0.00	0.01	0.10	0.00	0.00	87.32	12.88	0.00	0.00	74.57	74	73	0.00	350	0.00	0.00	0.00	0.00	18.38	14.53	0.00
464	12.59	3696	2691	440	8	0	3	20	8	0	247	0.00	0.00	0.08	0.04	0.00	87.28	12.91	0.30	0.00	74.20	73	74	0.00	350	0.00	0.00	0.00	0.00	18.38	14.53	0.00
