turbostat version 18.07.27 - Len Brown <lenb@kernel.org>
CPUID(0): GenuineIntel 0xd CPUID levels; 0x80000008 xlevels; family:model:stepping 0x6:3a:9 (6:58:9)
CPUID(1): SSE3 MONITOR SMX EIST TM2 TSC MSR ACPI-TM HT TM
CPUID(6): APERF, TURBO, DTS, PTM, No-HWP, No-HWPnotify, No-HWPwindow, No-HWPepp, No-HWPpkg, EPB
cpu1: MSR_IA32_MISC_ENABLE: 0x00850089 (TCC EIST MWAIT PREFETCH TURBO)
CPUID(7): No-SGX
cpu1: MSR_MISC_PWR_MGMT: 0x00400000 (ENable-EIST_Coordination DISable-EPB DISable-OOB)
RAPL: 1456 sec. Joule Counter Range, at 45 Watts
cpu1: MSR_PLATFORM_INFO: 0x80c10f0011b00
12 * 100.0 = 1200.0 MHz max efficiency frequency
27 * 100.0 = 2700.0 MHz base frequency
cpu1: MSR_IA32_POWER_CTL: 0x0014005d (C1E auto-promotion: DISabled)
cpu1: MSR_TURBO_RATIO_LIMIT: 0x23232425
35 * 100.0 = 3500.0 MHz max turbo 4 active cores
35 * 100.0 = 3500.0 MHz max turbo 3 active cores
36 * 100.0 = 3600.0 MHz max turbo 2 active cores
37 * 100.0 = 3700.0 MHz max turbo 1 active cores
cpu1: MSR_CONFIG_TDP_NOMINAL: 0x0000001b (base_ratio=27)
cpu1: MSR_CONFIG_TDP_LEVEL_1: 0x120000000000000 (PKG_MIN_PWR_LVL1=288 PKG_MAX_PWR_LVL1=0 LVL1_RATIO=0 PKG_TDP_LVL1=0)
cpu1: MSR_CONFIG_TDP_LEVEL_2: 0x120000000000000 (PKG_MIN_PWR_LVL2=288 PKG_MAX_PWR_LVL2=0 LVL2_RATIO=0 PKG_TDP_LVL2=0)
cpu1: MSR_CONFIG_TDP_CONTROL: 0x80000000 ( lock=1)
cpu1: MSR_TURBO_ACTIVATION_RATIO: 0x00000000 (MAX_NON_TURBO_RATIO=0 lock=0)
cpu1: MSR_PKG_CST_CONFIG_CONTROL: 0x1e008404 (UNdemote-C3, UNdemote-C1, demote-C3, demote-C1, locked, pkg-cstate-limit=4 (pc7))
cpu1: POLL: CPUIDLE CORE POLL IDLE
cpu1: C1: MWAIT 0x00
cpu1: C1E: MWAIT 0x01
cpu1: C3: MWAIT 0x10
cpu1: C6: MWAIT 0x20
cpu1: C7: MWAIT 0x30
cpu1: cpufreq driver: intel_pstate
cpu1: cpufreq governor: performance
cpufreq intel_pstate no_turbo: 0
cpu1: MSR_MISC_FEATURE_CONTROL: 0x00000000 (L2-Prefetch L2-Prefetch-pair L1-Prefetch L1-IP-Prefetch)
cpu0: MSR_IA32_ENERGY_PERF_BIAS: 0x00000006 (balanced)
cpu0: MSR_RAPL_POWER_UNIT: 0x000a1003 (0.125000 Watts, 0.000015 Joules, 0.000977 sec.)
cpu0: MSR_PKG_POWER_INFO: 0x01200168 (45 W TDP, RAPL 36 - 0 W, 0.000000 sec.)
cpu0: MSR_PKG_POWER_LIMIT: 0x800081c200dc8168 (locked)
cpu0: PKG Limit #1: ENabled (45.000000 Watts, 28.000000 sec, clamp DISabled)
cpu0: PKG Limit #2: ENabled (56.250000 Watts, 0.000977* sec, clamp DISabled)
cpu0: MSR_PP0_POLICY: 0
cpu0: MSR_PP0_POWER_LIMIT: 0x00000000 (UNlocked)
cpu0: Cores Limit: DISabled (0.000000 Watts, 0.000977 sec, clamp DISabled)
cpu0: MSR_PP1_POLICY: 0
cpu0: MSR_PP1_POWER_LIMIT: 0x00000000 (UNlocked)
cpu0: GFX Limit: DISabled (0.000000 Watts, 0.000977 sec, clamp DISabled)
cpu0: MSR_IA32_TEMPERATURE_TARGET: 0x00691200 (105 C)
cpu0: MSR_IA32_PACKAGE_THERM_STATUS: 0x88310108 (56 C)
cpu0: MSR_IA32_PACKAGE_THERM_INTERRUPT: 0x00c1ad00 (40 C, 60 C)
cpu1: MSR_PKGC3_IRTL: 0x0000883b (valid, 60416 ns)
cpu1: MSR_PKGC6_IRTL: 0x00008850 (valid, 81920 ns)
cpu1: MSR_PKGC7_IRTL: 0x00008857 (valid, 89088 ns)
Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IRQ	SMI	POLL	C1	C1E	C3	C6	C7	POLL%	C1%	C1E%	C3%	C6%	C7%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	PkgTmp	GFX%rc6	GFXMHz	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	PkgWatt	CorWatt	GFXWatt
1458	49.88	2900	2721	1547	16	0	11	20	4	0	442	0.00	0.04	0.01	0.01	0.00	50.64	47.49	0.00	0.00	2.62	74	74	0.00	350	0.00	0.00	0.00	0.00	26.26	22.27	0.00
1447	50.06	2900	2691	1375	0	0	0	2	3	0	369	0.00	0.00	0.01	0.01	0.00	49.92	49.94	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.91	22.00	0.00
1449	50.13	2900	2691	1475	8	0	15	20	5	0	399	0.00	0.03	0.01	0.01	0.00	49.81	49.87	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.90	21.99	0.00
1447	50.05	2900	2691	1377	0	0	0	1	3	0	368	0.00	0.00	0.00	0.01	0.00	49.94	49.95	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.90	21.99	0.00
1450	50.15	2900	2691	1493	8	0	22	15	5	0	421	0.00	0.04	0.01	0.00	0.00	49.80	49.85	0.00	0.00	0.00	73	74	0.00	350	0.00	0.00	0.00	0.00	25.89	21.99	0.00
1447	50.05	2900	2691	1378	0	0	0	1	1	0	369	0.00	0.00	0.00	0.00	0.00	49.94	49.95	0.00	0.00	0.00	73	74	0.00	350	0.00	0.00	0.00	0.00	25.91	22.00	0.00
1449	50.13	2900	2691	1491	8	0	17	10	4	0	394	0.00	0.04	0.00	0.02	0.00	49.81	49.87	0.00	0.00	0.00	74	73	0.00	350	0.00	0.00	0.00	0.00	25.90	21.99	0.00
1448	50.08	2900	2691	1420	0	0	1	1	2	0	367	0.00	0.00	0.01	0.01	0.00	49.90	49.92	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.91	22.00	0.00
1449	50.13	2900	2691	1492	8	0	19	19	2	0	377	0.00	0.04	0.01	0.00	0.00	49.82	49.87	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.91	22.00	0.00
1447	50.05	2900	2691	1382	0	0	0	2	1	0	337	0.00	0.00	0.00	0.01	0.00	49.94	49.95	0.00	0.00	0.00	74	75	0.00	350	0.00	0.00	0.00	0.00	25.93	22.02	0.00
1449	50.13	2900	2691	1483	8	0	15	20	4	0	387	0.00	0.07	0.03	0.01	0.00	49.76	49.87	0.00	0.00	0.00	73	74	0.00	350	0.00	0.00	0.00	0.00	25.94	22.03	0.00
1447	50.05	2900	2691	1386	0	0	1	3	1	0	359	0.00	0.00	0.01	0.01	0.00	49.94	49.95	0.00	0.00	0.00	74	73	0.00	350	0.00	0.00	0.00	0.00	25.89	21.98	0.00
1449	50.13	2900	2691	1460	8	0	22	10	2	0	402	0.00	0.04	0.00	0.00	0.00	49.83	49.87	0.00	0.00	0.00	73	74	0.00	350	0.00	0.00	0.00	0.00	25.92	22.01	0.00
1447	50.06	2900	2691	1380	0	0	1	1	2	0	385	0.00	0.00	0.00	0.01	0.00	49.93	49.94	0.00	0.00	0.00	73	73	0.00	350	0.00	0.00	0.00	0.00	25.90	22.00	0.00
1449	50.14	2900	2691	1484	8	0	15	18	8	0	420	0.00	0.03	0.01	0.01	0.00	49.81	49.86	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.91	22.01	0.00
1447	50.07	2900	2691	1439	8	0	0	0	0	0	403	0.00	0.00	0.00	0.00	0.00	49.95	49.93	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.89	21.99	0.00
1449	50.13	2900	2691	1484	8	0	19	13	4	0	407	0.00	0.04	0.01	0.00	0.00	49.82	49.87	0.00	0.00	0.00	73	73	0.00	350	0.00	0.00	0.00	0.00	25.88	21.98	0.00
1447	50.05	2900	2691	1363	0	0	0	1	0	0	329	0.00	0.00	0.00	0.00	0.00	49.95	49.95	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.90	21.99	0.00
1449	50.13	2900	2691	1465	8	0	19	15	5	0	356	0.00	0.04	0.01	0.01	0.00	49.82	49.87	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.90	22.00	0.00
1447	50.07	2900	2691	1400	0	0	0	4	0	0	365	0.00	0.00	0.01	0.00	0.00	49.92	49.93	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.94	22.03	0.00
1449	50.13	2900	2691	1480	8	0	9	21	5	0	365	0.00	0.03	0.01	0.01	0.00	49.82	49.87	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.89	21.99	0.00
1447	50.05	2900	2691	1368	0	0	0	1	1	0	331	0.00	0.00	0.00	0.00	0.00	49.95	49.95	0.00	0.00	0.00	73	73	0.00	350	0.00	0.00	0.00	0.00	25.90	22.00	0.00
1449	50.13	2900	2691	1487	8	0	17	16	4	0	398	0.00	0.02	0.04	0.00	0.00	49.82	49.87	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.93	22.02	0.00
1448	50.10	2900	2691	1383	0	0	4	14	3	0	376	0.00	0.06	0.01	0.01	0.00	49.81	49.90	0.00	0.00	0.00	75	75	0.00	350	0.00	0.00	0.00	0.00	25.96	22.05	0.00
1449	50.14	2900	2691	1512	8	0	21	13	5	0	423	0.00	0.03	0.01	0.01	0.00	49.81	49.86	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.96	22.05	0.00
1447	50.07	2900	2691	1407	0	0	1	4	4	0	383	0.00	0.00	0.01	0.02	0.00	49.91	49.93	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.95	22.04	0.00
1450	50.16	2900	2691	1533	8	0	15	18	9	0	421	0.00	0.04	0.03	0.01	0.00	49.77	49.84	0.00	0.00	0.00	75	74	0.00	600	0.00	0.00	0.00	0.00	25.95	22.04	0.00
1447	50.05	2900	2691	1376	0	0	0	1	3	0	362	0.00	0.00	0.00	0.01	0.00	49.94	49.95	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.93	22.02	0.00
1449	50.14	2900	2691	1448	8	0	17	16	3	0	353	0.00	0.03	0.01	0.01	0.00	49.81	49.86	0.00	0.00	0.00	75	75	0.00	350	0.00	0.00	0.00	0.00	25.95	22.04	0.00
1453	50.28	2900	2691	1408	0	0	0	2	1	0	342	0.00	0.00	0.00	0.00	0.00	49.72	49.72	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.98	22.07	0.00
1450	50.16	2900	2691	1473	16	0	16	18	3	0	373	0.00	0.01	0.03	0.00	0.00	49.82	49.84	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.95	22.05	0.00
1447	50.07	2900	2691	1391	0	0	8	3	1	0	353	0.00	0.39	0.01	0.00	0.00	49.52	49.93	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.95	22.04	0.00
1449	50.13	2900	2691	1460	8	0	16	15	4	0	360	0.00	0.04	0.01	0.00	0.00	49.82	49.87	0.00	0.00	0.00	75	75	0.00	350	0.00	0.00	0.00	0.00	25.95	22.04	0.00
1427	50.16	2900	2648	1408	0	0	8	1	4	0	352	0.00	0.39	0.00	0.01	0.00	48.65	49.84	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.40	21.57	0.00
1470	50.03	2900	2735	1534	8	0	14	16	4	0	433	0.00	0.02	0.03	0.00	0.00	50.74	49.97	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	26.49	22.50	0.00
1447	50.05	2900	2691	1375	0	0	0	1	2	0	370	0.00	0.00	0.00	0.01	0.00	49.94	49.95	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.95	22.04	0.00
1449	50.13	2900	2691	1491	8	0	16	12	11	0	409	0.00	0.04	0.01	0.03	0.00	49.80	49.87	0.00	0.00	0.00	75	75	0.00	350	0.00	0.00	0.00	0.00	25.96	22.05	0.00
1447	50.06	2900	2691	1370	0	0	0	6	2	1	373	0.00	0.00	0.01	0.01	0.02	49.90	49.94	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.97	22.06	0.00
1449	50.13	2900	2691	1467	8	0	13	18	7	0	390	0.00	0.03	0.01	0.02	0.00	49.81	49.87	0.00	0.00	0.00	75	75	0.00	350	0.00	0.00	0.00	0.00	25.95	22.05	0.00
1447	50.05	2900	2691	1366	0	0	0	0	3	0	370	0.00	0.00	0.00	0.01	0.00	49.94	49.95	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.92	22.02	0.00
1449	50.13	2900	2691	1514	8	0	21	17	2	0	413	0.00	0.04	0.01	0.00	0.00	49.82	49.87	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.95	22.04	0.00
1447	50.05	2900	2691	1354	0	0	0	3	3	0	348	0.00	0.00	0.00	0.01	0.00	49.94	49.95	0.00	0.00	0.00	73	74	0.00	350	0.00	0.00	0.00	0.00	25.93	22.02	0.00
1449	50.13	2900	2691	1468	8	0	13	15	5	0	366	0.00	0.04	0.01	0.01	0.00	49.82	49.87	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.92	22.01	0.00
1447	50.07	2900	2691	1383	0	0	0	2	5	0	345	0.00	0.00	0.01	0.03	0.00	49.90	49.93	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.92	22.01	0.00
1449	50.14	2900	2691	1479	8	0	15	17	4	0	369	0.00	0.04	0.01	0.00	0.00	49.82	49.86	0.00	0.00	0.00	74	75	0.00	350	0.00	0.00	0.00	0.00	25.94	22.03	0.00
1447	50.07	2900	2691	1368	8	0	0	1	4	0	338	0.00	0.00	0.00	0.02	0.00	49.93	49.93	0.00	0.00	0.00	75	75	0.00	350	0.00	0.00	0.00	0.00	25.96	22.05	0.00
1449	50.13	2900	2691	1460	8	0	16	17	6	0	352	0.00	0.04	0.01	0.00	0.00	49.82	49.87	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.94	22.03	0.00
1432	50.13	2900	2660	1395	0	0	0	1	0	0	359	0.00	0.00	0.00	0.00	0.00	49.30	49.87	0.00	0.00	0.00	75	74	0.00	350	0.00	0.00	0.00	0.00	25.58	21.72	0.00
1455	50.30	2900	2694	1495	8	0	19	17	4	0	372	0.00	0.04	0.01	0.01	0.00	49.71	49.70	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.67	21.80	0.00
1449	49.89	2900	2704	1445	1	0	0	2	1	0	399	0.00	0.00	0.00	0.00	0.00	50.35	49.73	0.00	0.00	0.38	74	74	0.00	350	0.00	0.00	0.00	0.00	26.03	22.10	0.00
1435	50.20	2900	2661	1491	7	0	11	20	6	0	371	0.00	0.01	0.03	0.01	0.00	49.18	49.80	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.58	21.72	0.00
1449	50.27	2900	2683	1541	8	0	7	20	6	0	411	0.00	0.01	0.04	0.01	0.00	49.54	49.73	0.00	0.00	0.00	75	74	0.00	350	0.00	0.00	0.00	0.00	25.77	21.89	0.00
1468	49.77	2900	2746	1477	0	0	0	4	2	0	414	0.00	0.00	0.00	0.01	0.00	51.26	49.56	0.00	0.00	0.67	75	75	0.00	350	0.00	0.00	0.00	0.00	26.85	22.79	0.00
1448	50.11	2900	2691	1435	8	0	2	4	9	0	381	0.00	0.00	0.03	0.01	0.00	49.85	49.89	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.92	22.01	0.00
1447	50.06	2900	2691	1395	0	0	0	1	5	0	385	0.00	0.00	0.00	0.01	0.00	49.92	49.94	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.92	22.01	0.00
1449	50.13	2900	2691	1520	8	0	0	5	11	1	441	0.00	0.00	0.03	0.02	0.02	49.81	49.87	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.92	22.01	0.00
1447	50.05	2900	2691	1395	0	0	0	2	3	0	376	0.00	0.00	0.00	0.01	0.00	49.94	49.95	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.92	22.01	0.00
1449	50.11	2900	2691	1470	8	0	2	3	10	0	403	0.00	0.01	0.03	0.01	0.00	49.85	49.89	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.94	22.03	0.00
1447	50.05	2900	2691	1390	0	0	0	0	2	0	385	0.00	0.00	0.00	0.00	0.00	49.95	49.95	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.94	22.03	0.00
1449	50.13	2900	2691	1463	16	0	2	4	10	0	396	0.00	0.01	0.03	0.01	0.00	49.85	49.87	0.00	0.00	0.00	74	73	0.00	350	0.00	0.00	0.00	0.00	25.97	22.06	0.00
1447	50.05	2900	2691	1407	0	0	2	1	2	0	347	0.00	0.03	0.00	0.01	0.00	49.90	49.95	0.00	0.00	0.00	74	73	0.00	350	0.00	0.00	0.00	0.00	25.91	22.00	0.00
1449	50.13	2900	2691	1467	8	0	2	8	7	1	368	0.00	0.01	0.08	0.01	0.02	49.76	49.87	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.93	22.02	0.00
1447	50.06	2900	2691	1388	0	1	4	0	1	0	358	0.00	0.00	0.00	0.00	0.00	49.93	49.94	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.92	22.01	0.00
1449	50.11	2900	2691	1448	8	0	2	5	6	0	346	0.00	0.01	0.03	0.00	0.00	49.85	49.89	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.91	22.00	0.00
1447	50.07	2900	2691	1375	0	0	3	3	3	0	341	0.00	0.14	0.02	0.02	0.00	49.75	49.93	0.00	0.00	0.00	75	75	0.00	350	0.00	0.00	0.00	0.00	25.91	22.00	0.00
1438	50.14	2900	2671	1458	8	0	0	8	10	0	342	0.00	0.00	0.04	0.02	0.00	49.44	49.86	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.68	21.81	0.00
1445	50.06	2900	2687	1395	0	0	0	2	1	0	371	0.00	0.00	0.01	0.00	0.00	49.86	48.97	0.00	0.00	0.97	73	73	0.00	350	0.00	0.00	0.00	0.00	25.63	21.74	0.00
1433	50.24	2900	2655	1545	8	0	2	6	10	0	445	0.00	0.00	0.03	0.02	0.00	49.04	47.93	0.00	0.00	1.83	74	74	0.00	350	0.00	0.00	0.00	0.00	25.28	21.43	0.00
1468	49.98	2900	2735	1433	0	0	0	0	0	0	364	0.00	0.00	0.00	0.00	0.00	50.83	50.02	0.00	0.00	0.00	73	74	0.00	350	0.00	0.00	0.00	0.00	26.37	22.38	0.00
1436	50.24	2900	2662	1514	8	0	2	6	8	0	396	0.00	0.01	0.03	0.01	0.00	49.17	49.76	0.00	0.00	0.00	73	73	0.00	350	0.00	0.00	0.00	0.00	25.30	21.48	0.00
1455	49.96	2900	2712	1424	0	0	0	1	0	0	345	0.00	0.00	0.00	0.00	0.00	50.44	50.04	0.00	0.00	0.00	73	74	0.00	350	0.00	0.00	0.00	0.00	26.30	22.33	0.00
1463	50.99	2900	2672	1661	8	0	52	40	9	0	578	0.00	0.20	0.06	0.04	0.00	48.36	48.05	0.00	0.00	0.96	74	74	0.00	600	0.00	0.00	0.00	0.00	25.71	21.81	0.00
1475	50.10	2900	2741	774	0	0	9	5	8	0	265	0.00	0.37	0.01	0.06	0.00	50.38	49.90	0.00	0.00	0.00	74	74	0.00	600	0.00	0.00	0.00	0.00	26.06	22.13	0.00
